Position X,Position Y,Position Z
1208.63,188.242,71.3455
1232.01,223.199,71.4815
1241.73,231.986,85.1217
1280.8,242.967,93.9194
1323.3,241.148,110.972
1305.08,246.619,110.078
1305.99,238.213,117.863
1341.55,168.306,64.336
1324,170.676,64.748
1338.93,272.144,115.289
681.39,319.28,68.8114
690.861,318.362,75.6188
719.026,335.421,79.8199
684.761,395.658,80.4069
704.518,335.448,90.441
698.933,378.984,94.06
663.798,328.465,104.741
680.948,389.498,114.663
663.498,389.422,126.86
728.781,321.482,64.7159
743.121,360.655,66.3339
765.121,356.152,78.1597
793.209,305.099,81.3128
744.616,315.394,80.5198
795.437,323.046,81.7891
777.52,339.942,83.7617
786.655,364.612,86.4319
730.64,365.124,86.1109
834.332,365.546,87.0843
759.107,320.003,90.0044
807.019,368.803,90.6708
735.807,374.679,89.7504
773.172,327.985,94.5942
785.14,342.189,94.5202
834.25,322.078,97.9254
746.686,332.44,96.1212
776.752,374.877,98.3099
763.958,389.763,97.3579
804.972,323.634,103.848
837.157,346.422,107.235
803.13,347.382,106.406
813.471,341.555,110.853
785.174,401.073,109.239
791.103,344.458,117.264
790.449,368.915,117.837
818.645,359.66,123.137
827.014,324.809,125.968
795.513,356.426,124.601
839.49,356.405,126.404
841.075,369.176,124.984
875.178,360.677,72.7405
953.553,356.719,78.371
854.688,378.007,78.5846
939.375,362.282,82.1836
898.293,377.181,83.5801
910.821,369.068,87.8214
877.776,357.988,95.1051
864.947,309.516,97.6397
900.24,356.621,100.666
851.524,312.293,105.198
931.141,331.352,115.052
1069.73,360.209,66.6138
1027.76,377.707,64.2693
1072.8,384.648,65.0777
992.524,372.395,72.6716
1031.27,380.542,73.307
1123.16,365.588,65.3707
1151.17,390.825,64.6703
707.697,492.098,67.7427
693.009,447.124,73.4932
629.641,498.128,126.751
801.769,433.224,75.9358
740.616,481.124,74.3373
744.031,438.817,85.7691
751.159,414.368,92.299
804.819,413.648,93.5457
774.759,448.164,95.4456
787.67,418.06,102.371
507.557,631.865,118.685
495.668,642.61,122.709
606.777,550.066,94.2222
793.92,607.661,114.839
807.959,613.054,119.029
824.913,623.704,122.902
935.354,589.484,81.0639
903.412,591.738,94.7806
1154.66,641.407,126.028
1313.52,580.775,77.8265
1282.59,612.206,109.392
1327.8,563.915,70.4013
1363.23,587.715,71.3339
475.372,680.187,110.14
441.579,690.563,122.156
421.78,692.336,121.223
461.19,714.589,127.599
737.192,756.983,90.2953
832.061,670.718,119.406
812.843,678.759,117.785
823.706,683.021,119.479
928.341,660.803,71.266
920.455,668.455,69.8783
918.427,651.363,82.9562
893.493,678.062,83.4999
862.57,684.811,87.3949
909.615,660.501,94.2492
853.363,765.109,101.602
879.451,649.832,109.878
943.939,757.371,110.116
1026.41,737.468,85.7048
972.034,758.308,84.6501
1042.89,695.939,95.1319
1064.51,733.32,93.3264
982.511,764.865,93.718
1069.19,677.262,101.072
1034.24,693.989,108.313
1057.21,697.784,111.503
1045.09,708.522,110.71
974.827,742.838,109.275
991.864,736.589,115.854
1044.06,728.127,116.688
1127.77,761.267,88.6317
1167.26,653.93,95.2319
1157.21,714.746,92.4034
1196.16,671.39,107.1
1185.15,676.583,111.459
1393.55,753.23,77.3282
594.198,784.305,97.5637
588.908,789.978,122.191
687.279,834.174,71.5622
711.778,835.136,74.8236
704.866,845.334,73.3704
686.793,852.829,75.3916
