Position X,Position Y,Position Z
816.726,418.517,98.0126
764.041,465.033,97.6399
746.352,481.168,97.4223
777.005,406.276,102.567
775.05,457.392,101.644
728.274,502.696,106.062
793.578,404.422,111.188
723.247,508.881,108.506
817.192,408.029,120.205
1292.6,509.094,74.4288
1291.85,509.99,87.0075
1388.35,494.619,69.8846
1387.08,506.066,114.666
1386.02,513.637,117.188
1379.08,521.315,118.508
505.782,641.374,118.953
713.011,526.481,117.97
704.989,540.083,125.401
810.179,615.756,115.197
946.339,565.949,65.6884
934.38,583.21,72.6175
940.585,592.355,73.0157
936.544,641.972,73.5512
938.449,621.974,78.7211
929.536,634.977,81.7564
957.825,538.848,97.3552
912.335,633.169,98.4413
912.712,606.785,101.714
859.421,638.074,111.173
897.824,623.606,117.063
850.915,639.06,119.147
979.555,592.628,108.517
1070,636.164,126.739
1173.26,627.496,81.4928
1160.26,621.829,86.499
1115.88,637.958,85.6842
1136.21,638.525,86.3736
1146.7,619.819,89.7495
1148.2,617.247,97.9366
1161.22,601.969,109.397
1139.62,587.532,116.263
1166.48,593.028,117.385
1118.83,613.107,117.81
1182.31,554.931,123.582
1177.76,601.662,123.143
1104.38,629.821,122.344
1199.53,635.439,121.015
1133.47,569.925,126.954
1088.07,587.18,127.313
1195.5,608.789,127.341
1094.83,627.662,126.393
1313.37,620.646,68.532
1292.42,574.193,73.9834
1253.22,591.003,80.3952
1214.19,607.861,83.601
1223.51,609.838,85.0142
1231.79,641.257,90.7297
1249.16,584.796,93.9869
1273.26,590.868,93.4398
1245.82,602.301,92.4736
1227.36,612.778,97.6096
1281.77,595.411,104.913
1226.25,581.951,109.245
1236.51,583.495,108.214
1227.47,603.049,112.733
1239.29,600.924,119.71
1286.31,644.592,123.813
1393.55,568.5,64.7226
1329.65,566.001,71.054
1352.99,556.01,73.5788
1339.8,564.643,73.8223
1362.31,574.826,74.9409
1327.56,625.478,75.456
1346.77,611.895,81.7804
1343.89,559.089,85.0917
1354.02,563.571,87.3098
1364.76,631.424,89.4608
1365.68,557.049,94.341
1373.88,623.744,94.6814
1354.06,644.492,98.1627
1387.57,613.144,101.553
1349.73,640.628,109.283
1328.63,635.014,124.632
494.094,648.26,125.061
613.251,764.181,122.553
777.802,751.416,84.571
744.686,760.569,86.6973
831.281,701.484,90.8852
767.533,753.089,90.2099
732.505,757.983,92.7025
822.639,697.463,98.9402
834.088,677.495,117.128
833.355,665.492,123.366
785.298,691.279,122.92
826.422,678.421,125.327
923.396,665.106,64.6344
904.385,677.111,69.3498
888.437,684.834,75.597
922.735,650.032,77.3092
901.616,651.426,90.2375
933.323,660.547,89.5822
848.431,682.841,92.4731
889.303,650.441,96.9731
924.246,654.916,102.418
940.146,764.835,102.826
856.042,662.147,118.912
868.19,670.816,117.95
1076.84,682.082,65.2327
1059.81,688.512,65.46
1033.96,695.529,75.0162
1000.68,744.605,78.2303
1069.32,756.701,80.6261
1004.71,688.431,85.8765
1075.41,740.759,85.1889
1064.45,688.857,89.6275
1066.84,735.593,90.6852
1032.46,748.66,90.1901
1041.66,740.517,93.3508
1005.28,759.594,92.6557
1057.45,703.687,97.2754
993.223,737.384,99.425
977.137,745.048,99.4133
999.522,747.352,98.9401
972.138,754.067,98.6448
1074.21,700.021,102.495
1014.06,739.342,101.842
1059.69,726.874,105.88
1004.13,727.756,106.548
988.964,738.909,106.566
1074.78,754.829,105.188
1033.91,722.615,111.584
1072.31,727.459,109.663
1074.98,745.544,108.852
1055.38,752.62,111.304
971.128,763.371,110.584
1054.46,713.087,113.608
970.764,753.613,113.744
1022.78,754.216,115.022
988.841,763.473,114.441
1077.57,716.181,118.277
1037.01,748.772,116.59
999.548,764.421,116.483
1095.74,675.178,66.7032
1155.39,744.783,67.2918
1159.1,716.424,78.1303
1112.66,740.268,77.8947
1141.72,742.055,78.1884
1129.41,759.23,78.7093
1153.59,645.153,80.7178
1127.06,647.495,82.9025
1107.85,654.032,82.7952
1178.34,704.515,83.5437
1169.56,710.001,81.0542
1089.28,657.028,85.8887
1187.03,699.134,85.0384
1155.67,711.106,85.3282
1126.65,746.212,85.57
1195.17,655.417,91.0594
1085.49,662.919,90.388
1101.43,698.817,90.7599
1188.13,659.401,92.2272
1195.05,687.751,92.9324
1113.09,698.838,93.6704
1158.01,699.796,93.3783
1111.5,713.146,94.8363
1118.59,734.878,93.8269
1084.83,687.868,98.4406
1142.38,705.931,98.943
1091.37,724.86,96.6305
1097.71,750.873,99.4115
1113.47,683.215,103.172
1124.97,699.762,103.645
1100.3,739.095,101.313
1092.86,746.204,102.257
1104.33,663.182,105.712
1112.64,673.479,106.028
1176.8,696.846,107.819
1097.84,697.74,106.238
1083.04,707.98,111.13
1092.61,709.461,110.643
1158.27,665.675,115.71
1126.66,674.647,113.458
1187.6,646.27,118.502
1101.28,647.11,117.275
1174.06,662.358,118.021
1182.88,681.157,117.65
1161.5,699.004,123.185
1129.7,701.045,121.737
1143.22,658.375,127.498
1245.94,728.023,66.276
1277.76,698.662,70.1097
1258.98,711.081,73.7887
1320.56,672.65,76.8674
1256.04,679.422,81.9055
1266.21,678.849,81.2643
1311.9,679.269,82.556
1280.29,645.947,85.1224
1261.89,665.578,85.7439
1232.04,676.198,84.6488
1248.43,692.259,87.004
1247.72,702.658,86.1424
1204.85,680.787,89.3084
1254.03,676.67,101.152
1320.66,653.825,105.388
1253.64,670.32,106.443
1242.33,663.778,113.688
1228.63,665.147,117.562
1341.84,654.092,85.9305
1327.2,656.699,91.2656
699.88,814.719,71.9902
683.547,864.381,108.695
720.876,855.306,113.748
716.162,863.506,125.008
671.348,868.884,124.644
647.697,871.151,125.868
628.076,879.578,127.579
615.493,880.666,127.456
839.431,834.942,114.323
830.612,843.163,116.384
753.734,843.817,119.572
840.073,809.115,122.272
777.069,837.426,123.626
752.455,859.529,121.346
775.681,865.573,121.577
814.311,827.59,126.94
749.143,875.622,125.643
931.995,765.748,102.989
903.988,776.315,108.991
893.249,780.433,111.165
895.772,788.224,111.012
949.625,788.436,114.981
925.757,794.121,118.183
878.979,795.417,118.577
882.256,813.437,117.606
859.47,825.403,117.979
910.334,797.441,122.496
861.221,805.98,121.423
885.888,807.875,121.827
1081.38,804.769,74.8291
1064.24,769.217,80.5193
1076.36,795.711,85.2416
1050.81,785.511,92.885
1020.58,781.834,97.1285
1065.75,770.367,102.877
994.669,789.835,103.43
1075.01,795.082,102.499
1047.28,769.507,106.851
1030.2,773.862,107.567
971.747,783.57,111.835
1009.55,768.295,114.718
979.765,791.289,113.622
1134.16,786.14,67.2942
1156.23,799.569,64.7706
1135.07,818.588,67.1211
1146.63,818.823,66.077
1196.01,797.683,69.1438
1100.09,810.739,70.4579
1088.96,773.514,75.2299
1091.42,792.557,81.3555
1084.14,766.134,98.7368
1199.5,827.235,126.386
1243.52,771.395,66.2121
1254.47,779.989,70.4534
1271.03,785.395,70.0221
1211.97,805.687,70.9467
1260.78,788.318,74.1061
1209.13,795.383,73.1622
1235.77,787.275,77.7332
1251.49,791.641,76.7409
1220.42,800.097,78.8541
1233.44,801.236,79.3368
1210.66,809.422,93.9153
1206.63,818.178,111.118
1227.39,810.77,122.34
741.554,905.635,121.369
778.602,893.452,125.777
948.949,940.037,73.2623
949.284,950.475,81.0019
988.41,907.979,84.7306
975.543,954.459,110.054
1359.59,942.81,67.166
1393.55,971.895,67.139
1393.55,991.07,65.4896
1355.97,968.948,70.1972
1366.61,973.195,69.1063
1393.55,956.416,74.6112
1384.74,961.74,74.8285
1337.4,974.047,77.901
1362.13,945.813,88.3496
1361.24,973.997,90.2739
1323.92,960.399,95.2284
1393.55,975.062,101.985
1393.55,950.908,111.157
1392.96,971.166,110.055
1393.55,930.308,113.575
1378.66,930.945,116.935
1357.27,918.893,122.179
1058.63,1147.67,105.181
1149.72,1145.42,89.9482
1151.99,1163.03,119.31
1194.25,1154.96,122.008
1102.09,1146.24,126.617
1195.18,1148.79,126.097
1174.52,1156.65,127.458
1270.41,1128.62,76.3248
1265.65,1138.16,76.8692
1203.94,1163.02,113.271
1219.95,1148.39,122.187
135.967,1314.48,91.2167
151.712,1309.98,105.134
150.924,1314.57,113.196
141.919,1336.13,126.08
187.237,1365.54,124.605
1393.55,1294.77,88.3356
1355.47,1270.19,95.2926
1377,1281.96,97.2
1343.67,1252.51,102.095
1381.94,1279.82,120.596
1342.79,1301.35,126.532
1262.25,1390.38,120.317
1244.68,1395.34,124.816
1318.81,1488.58,118.357
1121.99,1659.93,125.213
1027.43,271.518,139.032
1051.23,256.097,141.561
1015.48,274.987,141.427
1042.75,259.161,144.61
1065.03,259.233,146.072
1024.66,272.055,152.532
1043.44,270.811,164.28
1143.71,234.43,167.498
1130.73,238.572,172.581
1091.42,252.769,175.214
1085.46,242.164,182.641
1185.24,225.527,189.783
710.501,284.448,141.638
709.44,288.149,150.644
700.721,347.459,185.669
808.592,387.006,133.411
827.654,386.955,143.102
830.674,328.567,146.645
837.409,380.333,157.954
809.693,339.519,163.239
794.971,344.317,176.983
818.735,384.107,176.838
799.429,389.856,186.59
903.413,333.729,130.917
851.787,379.887,129.858
949.822,301.158,134.69
891.338,312.716,134.564
921.816,364.452,134.642
895.19,371.382,135.309
887.239,374.629,134.193
912.308,299.395,136.942
930.506,341.709,138.522
887.078,343.783,137.749
862.506,317.438,142.287
847.881,321.486,143.658
914.271,334.184,141.441
917.731,342.815,141.432
873.295,352.873,143.148
934.733,319.867,146.778
862.498,363.389,146.305
911.326,368.738,144.366
951.091,301.488,148.118
946.884,354.073,165.636
857.173,371.266,166.629
889.201,381.116,179.22
885.307,357.128,189.368
846.988,366.139,190.14
923.334,402.377,190.849
988.146,292.527,130.786
989.447,285.975,142.008
970.168,296.599,143.842
963.594,303.186,188.924
1172.52,522.03,167.576
1157.2,481.2,178.589
1196.94,488.944,182.504
1151.6,521.933,180.642
1163.27,481.593,185.934
1175.02,506.139,188.749
1171.92,517.912,190.083
1317.81,488.472,141.493
1300.39,511.263,142.026
1268.28,500.718,150.388
1316.03,467.06,154.538
1287.68,476.556,155.08
1271.41,492.153,153.4
1227.28,494.352,153.634
1315.58,511.126,154.72
1249.93,520.104,163.604
1236.59,470.328,170.869
1248.08,459.358,180.419
1227.45,475.34,181.552
1281.98,501.609,182.423
1263.77,521.325,186.682
1393.55,448.507,134.019
1339.72,522.151,135.049
1393.55,445.824,147.311
1341.06,498.643,145.819
1348.77,487.646,148.392
1371.19,455.517,154.723
1348.13,465.987,156.582
1381.89,462.142,161.986
1330.13,483.287,169.251
1369.5,409.122,186.761
1326.91,466.009,189.414
700.727,549.68,134.686
716.595,623.73,138.628
700.264,561.818,141.923
714.24,643.225,149.808
701.658,583.102,153.732
680.67,627.288,156.359
712.669,611.87,161.973
703.429,636.359,165.98
679.029,626.916,171.147
695.768,629.434,170.04
703.934,633.847,180.626
677.291,617.506,185.78
664.444,635.014,190.127
674.199,639.42,190.607
838.261,627.688,139.084
820.226,607.648,141.561
819.224,624.757,140.619
809.129,637.293,150.206
731.035,614.783,158.539
794.59,617.097,163.301
789.858,627.509,161.585
737.59,639.633,162.11
791.66,641.309,162.755
778.985,606.789,170.42
777.657,620.823,169.124
761.263,611.297,174.37
833.631,628.653,172.897
766.621,603.275,177.016
754.737,625.003,181.786
753.306,594.7,186.91
740.764,607.604,189.843
865.951,624.471,132.819
853.347,629.135,132.925
927.64,605.685,138.641
899.197,613.058,137.807
880.446,615.256,137.746
941.977,585.207,146.489
927.397,633.624,147.392
919.921,595.422,150.815
955.96,590.175,158.948
891.851,597.741,159.363
882.183,598.793,156.115
906.468,601.486,157.344
955.346,618.877,158.851
943.489,590.737,162.03
870.849,599.291,160.337
920.641,592.936,166.047
911.239,594.213,165.065
887.348,617.81,165.322
909.67,577.114,170.476
960.55,579.825,170.35
897.335,592.847,169.646
876.722,615.344,169.587
953.225,620.646,168.175
934.857,629.383,170.235
929.629,586.1,180.618
944.64,580.367,184.099
1074.64,566.956,134.37
1075.23,584.078,141.838
1027.19,574.121,147.156
1044.08,583.708,146.414
1057.22,584.087,145.556
1064.37,584.997,145.413
1036.37,559.157,149.639
1008.37,567.839,150.429
1005.38,585.389,150.224
1014.87,559.592,152.734
987.071,577.683,153.575
984.38,600.204,154.379
964.707,603.17,153.091
966.348,585.924,157.755
991.718,604.015,165.923
978.375,609.696,166.737
984.7,569.269,171.209
1028.76,595.309,168.41
1013.55,597.216,170.218
1077.95,597.949,178.389
965.955,613.523,178.026
1073.43,537.509,186.902
1000.59,558.997,186.458
1058.27,593.795,184.464
968.698,568.408,189.724
1090.62,575.766,129.617
1182.48,544.402,133.385
1102.03,597.344,133.768
1091.32,614.098,132.833
1136.93,641.995,134.488
1202.89,578.694,138.902
1115.15,641.892,138.525
1196.82,588.703,141.83
1188.14,622.873,142.167
1173.97,631.283,141.896
1195.7,524.968,150.868
1149.41,542.278,153.192
1153.95,621.525,155.119
1136.06,624.361,155.097
1087.93,613.645,157.286
1123.79,620.11,158.149
1111.53,617.568,163.11
1140.77,636.724,161.184
1182.83,607.466,166.521
1117.53,614.54,165.244
1163.64,604.887,170.155
1180.65,598.431,174.323
1138.16,527.602,177.954
1185.51,586.708,178.547
1126.84,626.053,179.916
1191.56,575.843,183.648
1165.08,601.625,180.601
1119.94,606.337,180.827
1107.33,528.707,187.419
1203.8,615.217,133.56
1204.44,621.795,137.151
1259.72,640.357,137.332
1210.5,623.734,141.023
1247.44,626.345,142.472
1215.02,551.476,145.962
1225.97,633.54,145.304
1214.59,579.508,152.88
1221.09,557.762,157.512
1261.3,643.643,166.016
1249.25,532.54,183.592
1256.37,546.264,183.552
1241.54,583.539,182.153
1257.92,536.233,187.74
1207.81,557.328,185.807
1241.07,530.589,191.034
1370.75,623.249,128.872
1338.4,550.15,137.072
470.369,670.735,145.807
444.26,679.692,150.775
465.591,670.129,156.766
482.961,659.854,129.711
490.155,657.753,186.119
703.023,653.207,165.687
683.52,655.455,170.679
682.287,681.238,170.878
669.973,695.5,169.808
676.084,686.655,181.519
681.915,657.353,185.143
683.01,677.377,184.083
675.18,655.212,189.469
833.726,648.755,130.408
815.771,671.521,132.619
826.342,683.777,134.005
772.899,689.398,133.768
794.586,677.948,139.099
819.324,656.272,142.257
739.582,647.699,146.775
727.827,683.955,145.984
758.626,648.845,153.944
765.611,669.16,154.344
727.941,669.731,154.546
753.229,667.044,157.776
722.648,650.383,162.004
797.738,661.385,161.11
838.293,654.559,168.463
795.87,667.677,168.911
750.923,655.835,174.744
807.035,659.264,173.911
734.773,646.576,185.964
819.591,645.334,191.187
804.766,652.95,191.413
831.593,655.688,188.935
895.019,662.014,129.676
848.04,681.061,129.663
884.427,659.425,137.322
914.435,646.204,141.969
858.113,659.039,148.412
904.499,645.093,157.225
882.1,654.789,165.871
899.938,647.091,176.305
879.128,648.34,182.545
889.94,649.038,184.687
862.939,651.836,187.555
844.204,658.507,186.849
1199.6,663.423,129.578
1180.35,676.409,129.954
1160.41,688.427,129.877
1106.57,710.179,128.198
1117.46,657.343,135.155
1153.02,687.916,133.279
1088.18,645.504,138.558
1130.33,655.721,136.641
1144.96,698.055,138.061
1111.12,707.163,138.247
1164.38,656.475,142.143
1197.27,650.202,145.668
1130.11,700.318,144.854
1139.42,696.99,153.863
1121.77,692.568,162.778
1246.92,648.628,133.287
1287.35,646.208,140.182
1213.11,656.267,162.084
1220.06,654.172,166.175
646.372,877.873,134.283
717.772,867.042,142.171
637.613,867.636,142.357
658.792,868.658,152.704
695.609,872.604,156.253
653.389,880.506,159.155
634.466,884.76,161.9
829.979,836.466,129
732.77,860.664,129.7
840.935,770.331,134.101
826.888,845.568,132.738
786.937,850.248,135.174
796.644,876.55,138.923
767.874,855.973,140.732
748.192,883.505,158.074
851.316,827.007,128.18
910.806,780.376,133.44
910.775,794.509,132.733
856.914,777.98,137.297
845.798,800.908,153.412
1200.95,829.503,145.012
1148.23,859.676,154.157
1182.16,844.639,158.225
1128.43,872.841,157.73
1189.64,840.805,161.813
1221.41,818.35,134.183
1275.67,817.169,140.908
1208.9,826.833,145.548
1245.35,805.172,154.115
1258.4,799.648,158.461
1214.47,825.727,164.118
1227.03,814.566,170.76
1286.82,787.284,174.603
1266.25,795.832,173.819
1251.36,799.516,182.881
1227.38,816.552,181.576
538.258,971.985,179.227
530.091,970.391,181.482
706.831,900.709,147.127
686.616,916.083,146.891
691.921,897.072,154.685
720.144,887.653,159.286
690.131,888.734,170.618
676.005,889.746,177.801
634.605,893.145,190.36
736.003,897.196,134.711
728.206,901.214,136.434
757.266,889.567,145.586
913.285,1004.24,142.42
901.523,988.612,157.804
934.206,961.995,164.071
872.766,990.267,169.695
860.942,997.688,170.889
945.261,1000.68,174.46
898.444,978.793,177.604
932.626,978.756,178.303
887.935,980.689,181.634
861.648,993.961,182.713
942.112,942.155,186.162
934.671,945.892,185.667
912.642,957.743,186.305
900.185,965.09,186.616
889.414,966.687,187.806
849.808,999.799,185.735
927.669,946.215,189.453
936.149,966.793,191.275
989.367,965.038,130.743
1055.03,924.422,147.299
1043.87,936.127,144.067
1035.8,945.852,145.793
1012.43,959.036,149.568
1074.68,916.171,152.909
1025.76,939.216,153.845
987.371,970.233,155.321
1041.67,927.716,156.873
1003.43,943.389,157.791
997.181,957.353,160.829
1024.84,933.519,165.507
969.017,987.821,170.185
995.732,956.327,177.741
1010.13,931.641,182.214
986.167,936.693,185.406
974.911,930.548,190.395
1098.08,897.022,158.157
1364.07,920.867,133.265
1349.37,935.445,135.732
1386.97,954.219,146.582
1362.85,924.635,156.571
1377.58,966.068,173.249
1368.16,968.141,181.309
550.824,1070.51,172.09
563.648,1077.83,181.458
756.471,1050.59,171.395
833.893,1015.34,176.927
880.473,1050.53,154.723
884.045,1033.75,161.155
869.806,1015.47,170.563
902.814,1023.03,173.778
925.7,1032.8,174.28
930.242,1007.07,177.429
909.159,1009.94,189.766
1025.03,1118.63,178.45
1078.15,1121.66,186.809
1129.07,1121.71,137.619
1141.88,1119.17,143.181
1159.77,1124.79,153.535
1090.25,1101.39,159.863
1113.93,1114.84,162.071
1134.18,1117.4,176.777
1093.39,1120.81,177.504
1107.42,1115.9,181.405
1190.13,1124.71,182.828
1172.52,1125.59,189.456
1262.91,1121.96,167.133
1251.93,1120.78,169.397
1234.88,1118.36,175.597
