Position X,Position Y,Position Z
992.482,4711.48,1959.59
1012.62,4734.14,1966.43
1731.92,4716.01,1954.13
1756.57,4716.09,1953.76
1748.97,4718.57,1957.83
1737.21,4725.71,1963.09
1746.94,4746.84,1970.34
1753.34,4736.57,1974.42
1758.71,4741.77,1978.59
1766.55,4743.11,1982.44
1763.88,4759.21,1990.19
1855.42,4675.35,1958.15
1792.23,4705.6,1957.95
1795.34,4695.04,1961.6
1820.81,4684.78,1970.12
1841.99,4763.71,1969.54
1825.54,4726.67,1973.09
1793.72,4732.53,1978.53
1860.44,4693.17,1985.68
1796.82,4747,2001.88
1779.46,4753.66,2001.72
1788.66,4760.55,2010.06
1889.63,4710.2,2013.49
1920.72,4698.81,1997.46
1949.03,4655.43,2014.14
2137.71,4683.68,1953.57
2159.8,4651.31,1957.12
2243.02,4666.37,1961.83
968.476,4804.19,2000.47
1197.89,4880.14,1962.59
1617.32,4811.39,1989.23
1738.58,4792.77,1957.49
1698.96,4846.94,1963.06
1706.31,4842.29,1966.08
1698.28,4871.37,1966.63
1749.02,4773.56,1981.8
1722.04,4841.6,1981.2
1733.94,4856.7,1985.73
1771.44,4785.55,2002.75
1775.79,4777.36,2006.45
1739.08,4812.75,2006.65
1756.12,4820.7,2010.58
1819.36,4826.06,1954.36
1837.84,4797.76,1957.72
1826.63,4834.41,1958.23
1859.35,4778.27,1986.54
1841.07,4862.68,1990.26
1841.55,4873.44,1995.06
1814.7,4872.52,2002.16
1882.39,4834.91,2010.32
1867.75,4874.85,2010.65
1781.18,4790.88,2014.37
2177.69,4885.05,2005.37
1104.99,4945.26,1987.11
1100,4918.27,2013.22
1631.51,4905.54,1958.2
1652.68,4911.05,1976.34
1880.7,4898.25,1962.01
1886.76,4893.89,1978.18
1884.73,4967.05,1995.79
1890.75,4959.6,2006.08
1854.35,4981.18,2010.56
1989.3,5006.39,1960.99
1954.56,4967.56,2014.09
1960.79,4978.78,2012.25
2030.63,4916.03,1974.08
2152.54,4900.26,1967.66
2160.1,4888.98,1992.81
1142.42,5028.77,2006.91
1722.98,5049.67,1975.22
1774.66,5113.66,1978.1
1738.49,5084.73,1986.94
1727.46,5031.04,2002.1
1807.36,5039.47,1953.22
1810.08,5053.8,1953
1805.86,5028.2,1963.44
1816.2,5033.85,1965.07
1827.57,5050.6,1964.67
1824.03,5030.94,1970.65
1895.97,5102.15,1969.04
1831.92,5008.26,1973.65
1826.75,5083.97,1977.58
1836.67,5033.08,1981.98
1807.81,5118.87,1988.36
1860.08,5022.86,2005.25
1874.72,5023.42,2009.89
1849.92,5024.96,2008.54
1789.63,5066.26,2009.97
1814.84,5028.08,2015.48
1897.66,5112.68,1977.9
1912.8,5053.92,2013.68
2072.28,5082.38,1961.52
1018,5240.72,1981.79
1437.34,5183.61,1979.28
1850.9,5207.41,1972.98
1862.93,5211.33,1977.26
1985.52,5247.84,1954.79
1990.31,5226.41,1982.5
1979.84,5206.08,1991.06
1979.11,5191.14,1998.17
1967.74,5138.05,2014.8
1985.48,5180.01,2013.78
2075.35,5220.83,1996.77
2259.23,5189.38,1972.06
2358.77,5166.73,1991.25
1872.33,5331.21,1962.19
1883.36,5310,1998.16
1784.52,5320.86,2005.55
1795.04,5314.26,2015.08
2016.74,5281.6,1970.29
2013.31,5284.05,1979.87
2081.86,5302.33,1953.6
2061.29,5283.66,1997.39
2108.93,5297.89,2009.54
2181.9,5336.07,1983.69
2231.77,5340.43,1980.63
2161.79,5265.6,1985.11
2203.48,5276.81,1984.89
2152.77,5321.19,1996.27
2240.56,5290.84,2007.12
2202.15,5321.97,2014.48
2263.5,5337.27,1960.8
2272.02,5311.62,1973.72
2381.03,5336.54,1990.69
1209.22,5600.28,1965.18
1124.16,5672.44,1980.93
1106.47,5685.4,1982.42
1101.81,5679.82,1989.45
1075.15,5719.79,2015.97
1189.26,5623.82,1969.71
1211.42,5624.04,1994.59
1203.91,5638.94,1995.41
1426.11,5711.11,2005.65
2459.59,5641.16,1994.38
1110.62,5821.16,1953.88
1138.7,5833.28,1956.93
2008.96,5955.17,1961.27
2086.26,5928.83,1956.51
2045.81,5950.22,1961.14
2093.3,5950.32,1961.65
2084.43,5958.64,1961.9
2028.81,5969.16,1961.32
2048.05,5905.32,1966.02
2044.01,5940.34,1965.65
2040.96,5956.05,1965.18
2032.89,5963.89,1966.29
2102.26,5914.39,1969.3
2047.57,5927.8,1969.15
2036.06,5941.98,1968.54
2033.76,5950.77,1968.41
2086.31,5956.76,1976.69
2110.38,5899.39,1990.17
2117.26,5899.41,1993.76
2131.58,5895.38,1998.16
2085.3,5949.68,2002.85
2110.5,5882.45,2005.95
2110.65,5942.96,2006.31
2131.22,5882.21,2008.99
2071.35,5963.77,2011.2
2073.8,5910.8,2015.04
2159.5,5913.36,2001.34
2139.49,5924.85,2000.69
2158.84,5863.61,2010.47
2151.02,5882.25,2010.47
2146.62,5891.3,2009.91
2331.54,5929.54,2007.54
2459.59,5925.04,1989.27
1511.56,6049.15,1957.22
1759.05,5983.7,1961.59
1814.41,5996.24,1975.38
1879.94,5992.34,2013.58
2230.52,6013.65,2008.9
2337.95,5976.58,1997.71
2459.59,6011.52,1965.43
2459.59,5986.5,1976.24
1563.81,4496.58,2049.53
2114.38,4432.15,2022.25
2117.53,4464.47,2021.71
2106.58,4479.71,2026.89
2095.12,4497.64,2027.9
2076.9,4482.47,2031.34
2060.88,4506.03,2029.11
2084.3,4477.83,2033.52
2061.95,4508.21,2045.48
2083.76,4412.54,2058.03
2081.99,4406.91,2065.89
1067.76,4585.84,2068.33
1593.16,4524.4,2050.91
1587.36,4541.21,2073.95
1996.63,4597.29,2018.3
1956.4,4625.88,2025.7
1996.23,4637.54,2026.74
2016.95,4583.74,2035.04
2013.73,4606.05,2033.68
1977.22,4626.72,2034.92
1954.02,4639.57,2032.2
1983.75,4628.77,2038.75
1966.27,4640.38,2038.43
2005.54,4613.41,2043.8
1974.71,4640.51,2041.64
1994.08,4635.08,2046.08
2008.1,4613.55,2064.16
2018.55,4588.24,2017.71
2057.32,4559.09,2026.03
2089.42,4529.12,2029.39
2072.13,4532.77,2029.95
2045.27,4535.67,2028.68
2025.24,4595.42,2029.14
2122.41,4585.48,2033.55
2056.52,4544.23,2041.62
2028.55,4569.39,2042.7
2037.7,4562.95,2050.88
2163.76,4632.62,2042.24
2154.66,4566.42,2077.26
983.562,4755.7,2041.59
1760.12,4747,2040.14
1853.85,4746.23,2017.51
1864.08,4748.61,2025.81
1895.9,4756.44,2027
1858.56,4758.99,2029.4
1875.27,4762.16,2044.65
1886.85,4750.77,2062.99
1879.99,4758.95,2071.17
1804.25,4737.24,2073.51
1946.25,4662.4,2018.46
1940.99,4673.94,2018.63
1985.84,4645.96,2021.23
1958.27,4679.25,2021.33
1943.08,4699.88,2025.43
1917.34,4705.95,2028.92
1907.47,4719.61,2030.64
1925.6,4725.65,2030.92
1908.89,4756.17,2028.37
1936.75,4724.04,2032.87
1951.52,4656.25,2042.17
1974.52,4647.86,2046.43
1949.67,4678.27,2046.54
1982.79,4653.33,2049.1
1962.14,4658.29,2049.8
1964.64,4677.71,2051.61
1956.27,4683.47,2049.34
1969.95,4671.83,2053.76
1948.23,4702.36,2053.79
1926.49,4703.56,2053.5
1976.88,4663.51,2057.56
1940.69,4715.72,2062.19
1910.31,4728.52,2062.29
1932.43,4721.32,2065.89
1913.54,4739.26,2066.11
1939.43,4740.8,2065.68
1913.58,4750.72,2070.21
1951.19,4748.54,2074.71
1957.97,4760.99,2078.76
2121.14,4659.56,2060.87
2112.86,4668.76,2065.48
2104.4,4684.56,2074.91
2079.94,4712.58,2076.52
2139.75,4645.61,2056.6
2174.59,4706.09,2073.56
2159.7,4710.45,2079.42
979.227,4767.22,2040.52
972.181,4788.79,2052.3
1462.51,4776.12,2035.1
1633.05,4792.55,2059.4
1752.51,4810.42,2025.93
1763.15,4803.86,2037.57
1774.64,4799.91,2041.23
1794.98,4771.47,2022.77
1781.64,4811.35,2022.79
1787.59,4795.49,2026.66
1891.45,4809.19,2026.07
1883.37,4782.82,2030.63
1880.55,4777.95,2037.83
1796.71,4782.45,2038.61
