Position X,Position Y,Position Z
428.647,1830.68,1334.41
459.044,1753.32,1347.48
513.238,1795.83,1358.92
498.074,1805.15,1357.33
735.847,1811.67,1337.82
736.995,1752.45,1346.44
758.643,1768.23,1346.06
778.401,1776.08,1350.55
801.994,1782.48,1358.35
168.252,1917.07,1363.33
222.304,1942.58,1309.58
251.315,1928.93,1337.37
257.175,1854.92,1346.41
241.962,1842.56,1349.08
289.326,1889.91,1353.4
179.417,1889.91,1359.27
219.679,1843.54,1365.79
407.477,1879.06,1352.13
312.92,1866.78,1356.85
338.798,1893.09,1359.63
383.777,1909.63,1364.32
504.706,1843.71,1323.02
527.075,1880.69,1324.88
505.87,1857.55,1330.48
513.285,1870.56,1330.98
486.963,1901.08,1337.43
524.399,1932.1,1336.97
466.766,1899.21,1340.59
421.514,1851.82,1345.39
499.556,1956.57,1354.94
639.665,1887.47,1306.58
808.063,1863.79,1318.81
816.814,1887.06,1341.02
227.501,1965.31,1314.05
230.071,1969.85,1318.24
233.362,1994.86,1322.16
227.098,2040.96,1322.47
233.23,2035.37,1349.59
215.567,2033.41,1359.12
700.333,2030.3,1318.12
517.613,2123.68,1346.46
481.514,2131.85,1350.3
466.207,2131.12,1362.18
646.948,2171.94,1308.95
604.506,2148.67,1317.7
593.829,2139.49,1327.2
613.909,2140.99,1334.57
607.571,2156.7,1338.12
602.901,2170.26,1343.31
567.509,2116.51,1364.88
686.87,2177.15,1307.49
680.006,2175.75,1308.52
168.88,2261.56,1313.33
270.657,2289.28,1309.43
542.414,2223.18,1307.67
553.126,2226.64,1312.97
608.888,2258.69,1312.23
561.686,2228.58,1316.37
640.072,2305.55,1344.34
279.941,2321.57,1312.57
286.798,2366.24,1321.4
286.857,2386.25,1324.72
287.403,2409.87,1329.64
681.092,2369.49,1347.34
697.886,2435.29,1345.52
676.452,2359.75,1349.74
684.81,2391.37,1350.82
689.5,2411.13,1351.61
272.984,2447.18,1360.82
303.299,2492.56,1330.99
295.941,2536.93,1339.26
343.721,2557.87,1363.64
460.915,2465.59,1322.26
729.883,2487.05,1352.11
713.396,2461.24,1365.69
163.62,2585.14,1347.44
164.723,2579.66,1348.4
155.011,2585.14,1350.36
369.774,2567.73,1322.67
358.101,2563.43,1344.83
370.61,2579.07,1350.51
371.007,2585.14,1357.14
126.294,1713.31,1427.52
241.033,1699.07,1370.93
212.154,1702.51,1379.82
184.698,1687.17,1389.03
255.024,1705.97,1414.65
248.462,1711.59,1415.41
196.239,1694.2,1416.65
218.688,1711.4,1417.35
314.66,1624.44,1375.55
303.403,1629.93,1374.56
326.062,1609.78,1378.08
306.266,1690.07,1382.76
376.728,1706.47,1393.06
337.158,1595.94,1405.41
321.243,1596.89,1409.15
528.95,1674.89,1374.26
501.361,1663.15,1380.82
480.073,1668.78,1383.02
450.793,1709.01,1388.79
658.093,1679.82,1430.48
29.4167,1791.44,1385.97
44.705,1788.31,1415.02
160.042,1749.3,1390.31
97.8372,1748.16,1406.13
136.06,1719.3,1431.92
213.758,1748.29,1373.42
198.046,1822.65,1386.01
183.526,1781.61,1395.66
228.895,1833.5,1410.06
278.067,1724.97,1415.26
265.86,1724.15,1417.04
265.982,1736.43,1417.88
247.254,1807.34,1418.08
268.196,1811.97,1421.56
256.926,1811.14,1424.24
372.525,1819.84,1394.91
307.184,1826.03,1395.1
317.763,1761.52,1397.94
358.293,1724.77,1412.09
800.418,1780.53,1369.87
179.567,1855.52,1372.79
195.698,1838.61,1377.23
293.007,1840.21,1415.34
223.027,1927.06,1425.48
377.096,1931.67,1368.89
363.95,1938.61,1368.72
338.359,1950.24,1377.89
306.86,1856.59,1414.95
316.311,1933.1,1423.12
478.011,1890.1,1380.69
438.991,1904.98,1380.68
435.871,1921.85,1389.84
418.149,1952.6,1392.9
426.743,1945.19,1422.89
543.393,1871.65,1374.12
548.65,1872.71,1377.1
605.094,1905.82,1405.12
583.778,1907.87,1408.98
816.814,1926.69,1420.86
272.38,1993.18,1372.38
237.663,2064.83,1393.8
268.531,2005.6,1397.98
271.885,2058.35,1402.97
280.247,2068.95,1413.74
261.75,2028.92,1421.11
268.364,2035.06,1430.02
312.821,1966.29,1369.31
298.431,1998.89,1376.53
409.828,1983.28,1386.5
347.751,1999.61,1393.83
339.435,2003.1,1394.19
342.433,2015.76,1397.71
337.481,2041.92,1404.44
309.627,2067.58,1417.97
325.234,2068.43,1420.99
485.988,1997.12,1385.39
432.302,2019.44,1407.67
459.273,2012.81,1409.42
427.271,2026.43,1414.23
457.028,2007.16,1423.55
432.018,2001.77,1425.86
448.902,2003.44,1425.71
602.278,2019.49,1374.46
605.975,2071.02,1418.42
560.399,2025.14,1421.22
409.756,2138.96,1431.05
460.059,2131.76,1372.57
447.347,2136.61,1374.47
461.581,2130.03,1388.24
475.997,2122.25,1410.71
455.636,2129.95,1413.91
425.029,2136.35,1427.14
521.93,2113.88,1428.83
551.582,2119.38,1377.68
604.802,2080.36,1425.53
581.118,2103.77,1429.9
419.567,2407.05,1378.54
422.944,2417.83,1378.95
744.391,2427.07,1374.67
730.762,2425.43,1376.4
270.586,2460.15,1392.9
242.789,2455.92,1414.22
316.035,2539.01,1391.61
474.348,2484.49,1377.69
417.689,2521.54,1396.99
475.562,2488.97,1422.79
751.789,2511.69,1371.63
391.101,2570.02,1409.71
323.664,2578.34,1418.7
384.845,2585.14,1428.56
103.801,1714.6,1454.55
154.441,1680.51,1468.76
108.316,1595.94,1488.22
106.002,1602.77,1494.09
191.05,1693.97,1442.97
198.132,1697.71,1449.96
294.458,1709.35,1462.95
245.719,1685.94,1476.45
344.776,1683.46,1463.61
414.771,1699.82,1473.44
411.383,1702.08,1478.41
397.775,1709.42,1481.1
449.231,1659.05,1455.18
611.198,1595.94,1490
744.106,1611.62,1438.63
32.1543,1758.38,1453.75
62.9838,1809.88,1441.54
64.8903,1812.29,1452.55
97.8545,1729.54,1474.68
118.938,1791.44,1473.92
145.89,1786.81,1482.44
61.4254,1823.9,1485.96
62.7758,1749.04,1492.07
178.975,1770.76,1433.01
188.393,1758.01,1456.86
180.401,1789.04,1468.89
195.657,1804.96,1479.89
197.632,1727.61,1495.2
342.371,1796.84,1437.98
340.099,1820.08,1465.36
391.102,1783.81,1471.41
339.117,1804.99,1469.09
433.988,1775.74,1466.71
417.667,1785.8,1473.1
549.755,1754.52,1442.12
741.064,1742.6,1488.79
170.107,1866.72,1432.96
123.195,1858.09,1454.12
73.0659,1856.7,1494.38
187.335,1882.3,1448.48
225.182,1849.59,1453.16
311.053,1869.07,1450.35
334.091,1864.91,1460.43
379.598,1878.49,1474.97
351.449,1900.72,1473.04
272.479,2039.49,1435.08
204.689,1994.68,1468.56
221.199,2002.8,1476.09
234.358,2020.71,1480.18
399.207,2057.72,1439.74
351.932,1992.17,1441.24
352.536,1999.4,1441.72
411.817,1982.47,1447.59
313.663,2033.78,1446.03
355.706,2021.3,1455.66
346.646,2011.46,1475.25
368.893,1983.19,1490.28
322.215,1994.38,1494.9
426.438,2041.77,1434.45
431.071,2026.9,1442.45
466.768,2030.6,1441.89
528.138,2035.41,1459.86
487.135,2034.9,1466.49
550.555,2030.38,1433.48
133.953,2085.27,1489.73
176.624,2095.89,1457.42
215.49,2100.75,1473.39
258.841,2116.77,1483.83
334.636,2079.25,1436.55
351.552,2183.67,1455.52
367.423,2133.3,1458.69
376.251,2083.23,1463.22
409.11,2132.4,1466.36
308.874,2124.49,1469.42
337.473,2178.01,1470.34
304.836,2133.56,1478.13
328.351,2163.83,1476.72
318.701,2160.36,1485.58
399.088,2119.21,1491.11
398.917,2124.49,1494.07
445.373,2132.43,1450.46
521.702,2121.17,1484.66
509.775,2128.98,1494.24
589.172,2267.99,1463.57
602.482,2266.12,1492.94
209.687,2432.32,1441.31
199.11,2413.75,1470.61
237.602,2489.84,1442.03
287.895,2532.28,1478.85
285.318,2549.33,1485.38
305.854,2505.83,1478.35
497.507,2513.76,1446.38
482.458,2507.2,1458.51
482.991,2499.66,1493.39
623.876,2525.07,1470.91
722.82,2463.89,1457.57
734.709,2467.27,1471.93
277.535,2585.14,1472.7
402.154,2577.46,1478.14
44.0571,1638.78,1549.84
68.9987,1617.34,1499.04
133.851,1697.51,1506.34
56.8776,1628.04,1518.3
58.5196,1661.97,1520.23
173.16,1711.17,1526.47
118.743,1605.99,1535.1
117.579,1595.94,1541.14
227.922,1704.21,1502.71
184.535,1696.66,1506.41
285.878,1704.76,1506.55
197.86,1714.9,1509.02
183.427,1595.94,1546.39
196.81,1609.57,1544.95
191.711,1622.34,1545.95
359.151,1695.48,1513.67
455.161,1668.34,1519.37
430.166,1667.48,1522.65
447.852,1678.54,1539.77
35.8561,1791.54,1557.35
122.482,1737.12,1503.34
72.1607,1755.58,1507.6
106.955,1735.79,1516.6
62.4292,1750.88,1521.3
109.804,1742.04,1530.16
128.264,1749.63,1528.86
78.9027,1786.97,1535.29
118.662,1752.58,1537.46
106.322,1743.08,1541.27
135.812,1792.52,1545.29
98.4371,1749.2,1553.79
188.63,1723.78,1498.99
210.94,1716.94,1505.91
233.725,1731.67,1522.57
217.29,1832.19,1549.67
388.189,1744.34,1538.75
318.787,1785.67,1559.3
303.603,1793.88,1556.59
740.087,1720.67,1532.71
725.111,1752.52,1537.3
85.6958,1867.31,1518.34
109.018,1936.96,1529.41
92.5475,1898.63,1542.66
103.148,1950.99,1542.57
177.121,1912.29,1510.39
202.475,1927.52,1526.37
283.905,1841.58,1546.69
273.043,1840.7,1551
232.013,1837.61,1557.32
383.393,1905.53,1499.87
391.784,1924.42,1529.29
304.102,1938.56,1528.33
322.446,1878.09,1554.77
313.476,1881.16,1552.34
367.201,1842.94,1558.18
816.814,1942.72,1522.17
789.884,1951.47,1550.09
124.024,2043.38,1497.86
120.938,1981.47,1504.73
118.923,2075.27,1516.96
100.626,1997.98,1525.5
87.1598,1977.38,1536.37
265.422,2013.97,1525.95
260.701,2022.21,1543.24
219.529,2049.47,1553.77
360.364,1990.61,1496.18
391.907,2078.54,1504.79
343.405,1980.24,1545.53
326.427,2033.77,1559.11
453.013,2070.95,1497.88
512.703,2049.06,1509.1
477.043,2068.65,1520.45
460.064,2015.08,1550.27
489.324,2009.47,1556.34
539.522,2045.14,1549.97
537.469,2065.95,1554.02
185.663,2098.67,1499.48
204.173,2112.47,1505.34
256.896,2134.03,1506.32
290.816,2079.02,1510.05
268.433,2144.26,1516.56
210.216,2082.87,1542.45
175.757,2105.18,1548.84
208.6,2084.39,1557.53
390.286,2126.39,1499.2
371.874,2156.3,1506.37
362.759,2105.94,1509.85
328.957,2112.28,1512.35
410.745,2121.47,1520.28
392.8,2169.98,1522.06
411.585,2167.26,1525.33
312.165,2096.14,1530.73
310.849,2111.73,1535.3
404.6,2105.32,1542.14
413.182,2093.49,1548.29
413.11,2132,1552.62
320.071,2194.64,1558.45
432.339,2087.42,1512.76
431.828,2197.83,1541.9
428.016,2107.51,1546.39
468.113,2186.66,1555.18
563.044,2189.44,1519.12
545.799,2190.79,1522.64
557.067,2191.74,1541.63
359.765,2262.99,1502.12
365.142,2264.03,1509.09
369.496,2265.02,1513.7
609.571,2268.56,1496.8
811.013,2296.55,1535.09
178.059,2373.97,1509.3
410.459,2390.65,1540.76
511.827,2351.74,1558.94
515.751,2370.17,1558.08
810.359,2354.1,1524.5
321.561,2481.72,1497.63
446.666,2525.81,1498
418.335,2546.74,1497.27
516.52,2495.97,1529.37
530.204,2478.28,1545.99
533.92,2458.74,1557.35
618.259,2515.41,1498.17
570.527,2534.04,1498.15
31.4749,1660.43,1573.21
30.354,1672.13,1583.15
22.254,1679.58,1603.45
163.427,1702.28,1572.2
138.307,1702.05,1597.78
135.759,1706.36,1606.1
178.076,1661.34,1563.17
244.794,1602.64,1582.25
361.298,1656.43,1583.2
329.949,1674.81,1587.26
343.785,1669.58,1588.11
319.366,1702.3,1589.24
331.201,1699.89,1598.87
325.282,1712.78,1610.24
579.772,1713.7,1597.57
596.243,1654.06,1623.26
816.814,1679.25,1578.17
66.4851,1747.99,1620.77
273.397,1836.21,1564.38
184.246,1721.9,1575.11
285.294,1778.23,1590.58
238.266,1778.86,1598.88
271.399,1812.43,1596.92
239.453,1783.94,1600.18
255.553,1809.99,1601.46
393.901,1745.75,1561.74
301.984,1783.79,1595.37
468.35,1790.06,1618.1
-62.7553,1931.3,1586.13
-11.1993,1889.62,1590.48
-7.67421,1926.47,1595.39
-12.4218,1939.71,1595.97
26.5364,1869.55,1602.44
-18.3821,1955.74,1600.74
81.8206,1897.35,1574.98
86.9099,1916.95,1606.95
226.58,1914.26,1570.12
279.982,1927.32,1578.77
353.639,1852.23,1563.62
403.206,1942.51,1574.36
320.052,1956.79,1614.16
312.935,1892.71,1617.98
386.119,1917.31,1623.22
535.657,1880.47,1588.52
20.5537,2008.13,1574.67
27.6424,2002.49,1578.13
-24.6976,1970.62,1605.99
-38.3477,2007.51,1619.53
101.441,2044.13,1570.27
151.602,2044.51,1586.89
139.924,2010.58,1591.79
59.3877,1985.97,1595.32
109.513,2054.95,1600.94
144.769,2052.2,1604.75
117.649,2068.46,1604.64
217.476,2064.25,1564.89
236.086,1961.27,1581.49
192.224,2068.54,1622.37
405.742,2070.83,1574.43
389.747,2075.5,1586.89
310.584,1964.73,1599.75
540.633,2055.71,1570.64
597.559,1967.24,1585.89
550.351,2050.35,1602.23
751.146,1966.01,1563.77
682.702,1959.75,1604.42
760.207,1993.22,1613.97
142.203,2086.41,1569.83
144.757,2089.37,1574.67
151.042,2096.43,1579.57
161.33,2108.35,1580.55
156.946,2109.78,1597.59
137.306,2095.25,1619.49
283.917,2118.4,1563.19
261.406,2167.06,1560.38
210.969,2081.67,1566.02
227.272,2154.73,1569.02
240.288,2107.41,1586.04
224.005,2162.44,1601.52
212.506,2088.98,1615.28
386.385,2124.26,1566.9
336.909,2193.65,1567.61
372.334,2128.1,1569.14
338.242,2133.08,1570.93
361.853,2085.21,1574.24
